n_places;milliseconds;valid_transitions
19;70.9482;15
19;73533.6;7
19;12218.4;10
19;98.15;5
19;95.9709;0
19;84949;2
19;6072.43;4
19;102.831;0
19;97.6972;0
19;675.202;3
19;15050.8;3
19;97.4545;9
19;96.6243;0
19;90.3921;0
19;95.592;0
19;102.984;0
19;98.7724;0
19;76.174;20
19;4266.17;7
19;129.364;4
19;103.613;0
19;101.224;0
19;100.311;0
19;6767.43;7
19;80.6473;18
19;114.58;5
19;213.708;1
19;410.18;16
20;95.9734;0
20;111.982;0
20;95.5574;14
20;87.5745;3
20;97.4096;8
20;126.533;1
20;159.712;20
20;56699.3;7
20;97.2669;0
20;103.129;8
20;97.8003;0
20;106.704;0
20;3018.12;3
20;99.3064;0
20;135.447;5
20;18310.7;1
20;4069.78;9
20;86.2061;1
20;1937.36;5
20;89.5316;3
20;103.553;0
20;98.8507;0
20;60.9044;2
20;192.853;11
20;102.985;0
20;102.153;0
20;86.6211;2
20;2036.17;2
20;40079;5
20;101.713;0
20;77942.5;4
20;106.507;0
20;96.0263;26
20;629.796;5
20;97.3261;0
20;95.071;7
20;1029.5;3
20;25281.4;8
20;103.879;0
20;103.659;0
20;448.469;4
20;89.6524;6
20;275.067;12
20;106.471;0
20;102.654;0
20;162.165;3
20;105.389;0
20;95.5111;0
20;405.424;10
20;98.6985;0
20;551.482;11
20;106.902;0
20;102.626;0
20;107.332;0
20;140.101;1
20;2310.01;9
20;106.428;0
20;209.679;8
20;102.723;0
20;476.773;0
20;106.947;0
20;510.822;4
20;98.7274;0
20;653.017;15
20;2755.61;7
20;6322.78;8
20;545.023;12
20;96.4954;0
20;98.7299;0
20;1064.92;6
20;94.3763;0
20;112.021;8
20;210.829;11
20;46808.9;7
20;940.407;6
20;108.081;0
20;104.943;0
20;87.338;10
20;167.522;11
20;130.652;8
20;185.29;5
20;104.032;0
20;134.29;9
20;223.534;6
20;475.402;6
20;72.618;17
20;101.891;0
20;78.5877;3
20;112.002;0
20;96.2538;0
20;91787;3
20;96.2156;0
20;67876.9;3
20;94.2655;6
20;872.243;1
20;7664.54;2
20;102.023;5
20;4073.67;0
20;100.034;7
20;401.259;10
