free choice net
n_places;milliseconds;valid_transitions
20;95.3908;39
20;514.5;7
20;6881.36;4
20;3579.3;4
20;168.475;20
20;93.4254;14
20;404.079;13
20;98.7748;12
20;221.549;19
20;57.5445;13
20;44463.7;6
20;5728.06;4
20;155.476;13
20;3813.09;8
20;123.772;15
20;88.6439;14
20;162.63;6
20;157.585;12
20;109.607;13
20;12163.3;7
20;92.8775;9
20;1198.84;7
20;4480.79;16
20;108.163;2
20;106.246;21
20;120.739;14
20;650.373;14
20;92.0867;24
20;139.859;9
20;92.5334;11
20;300062;8
20;83.6482;7
20;6396.73;5
20;116883;11
20;92.5217;4
20;190427;4
20;124.625;8
20;103.388;8
20;105.383;16
20;252.531;7
20;120.66;11
20;192.198;10
20;96.2504;19
20;87.0066;22
20;2126.5;9
20;11977;8
20;93.4848;24
20;1458.7;10
20;1044.34;17
20;89.9152;24
20;120.112;3
20;9437.17;4
20;108.492;9
20;113.311;18
20;137.501;8
20;89.1528;20
20;5437.03;8
20;73162.4;24
20;548.271;21
20;104.913;14
20;259.165;13
20;118656;9
20;96.662;14
20;14630.3;3
20;150439;0
20;484.354;14
20;1098.75;3
20;124.758;10
20;443.882;16
20;80.1999;14
20;1086.85;11
20;11234.6;12
20;4117.91;8
20;127.457;4
20;117.783;16
20;218150;4
20;512.085;15
