n_places;milliseconds;valid_transitions
15;101.251;7
15;74.68;2
15;389.579;9
15;505.721;6
15;639.168;3
15;68.1618;4
15;2064.85;6
15;181.313;9
15;733.616;6
15;1001.19;5
15;95.9318;6
15;77.7772;8
15;67.4555;7
15;171.084;5
15;350.032;5
15;518.629;10
15;1869.62;3
15;71.3442;8
15;218.438;3
15;83.2201;7
15;69.2087;7
15;2144.69;2
15;143.063;5
15;620.164;1
15;264.95;3
15;71.3024;11
15;238.328;6
15;89.1263;5
15;4897.06;2
15;67.7925;8
15;328.881;5
15;59.37;7
15;86.0981;6
16;3300.54;7
16;614.759;7
16;8097.12;5
16;147.642;10
16;3507.3;3
16;1617.53;6
16;3514.45;5
16;7560.19;6
16;6747.97;9
16;59.2845;8
16;74.1176;4
16;766.397;3
16;58.4309;10
16;136.032;3
16;81.609;9
16;3584.35;6
16;264.029;0
16;163.049;7
16;137.924;5
16;87.6735;2
16;385.417;3
16;72.4659;5
16;103.026;8
16;1608.04;5
16;82.4911;11
16;75.9105;7
16;152.65;7
16;83.0263;4
16;121.756;8
16;1420.45;6
16;370.888;5
16;143.202;4
16;411.602;7
16;5517.32;7
16;377.864;4
16;136.02;7
16;405.486;3
16;267.637;2
16;72.3582;3
16;5267.95;6
16;104.031;3
16;12223.9;5
16;105.217;5
16;198.008;10
16;80.602;7
16;108.592;4
16;5079.58;1
16;94.5116;8
16;293.981;5
16;1817.63;8
16;126.627;3
16;151.38;3
16;331.32;2
16;426.746;8
16;97.9604;6
16;51.0849;6
16;82.3779;2
16;8724.18;6
16;84.0948;6
16;162.334;11
16;116.89;6
16;2338.77;5
16;52.5084;2
16;109.653;3
16;801.024;1
16;74.1626;9
16;1091.26;8
16;1996.68;7
16;1739.78;6
16;89.1098;2
16;1656.2;4
16;56.8723;5
16;110.179;4
16;63.0285;4
16;1277.61;7
16;2528.64;6
16;62.3706;4
16;208.942;3
16;81.3192;6
16;371.589;4
16;766.956;4
16;62.9374;6
16;383.262;6
16;1036.64;5
16;401.933;5
16;5995.93;5
16;67.5267;11
16;4628.76;7
16;332.87;11
16;73.1462;8
16;100.76;5
16;67.7761;10
16;201.625;1
16;63.3427;7
16;1744.81;2
16;1227.86;5
16;70.5999;7
16;64.9565;7
16;64.6377;10
16;214.064;1
17;78.1141;8
17;93.1632;7
17;171.851;7
17;534.572;6
17;6636.19;5
17;383.203;3
17;1523.2;7
17;6027.66;1
17;58.8417;3
17;1952.89;10
17;144.819;9
17;152.259;9
17;98.7337;1
17;249.2;5
17;1158.56;11
17;2315.56;10
17;640.204;7
17;12449.6;5
17;209.791;5
17;226.767;6
17;204.198;10
17;568.179;8
17;60.9483;2
17;638.125;6
17;630.157;4
17;124.99;6
17;82.6972;2
17;395.359;4
17;7478.39;5
17;2041.6;8
17;1551.34;7
17;430.655;5
17;1336.53;3
17;221.464;6
17;85.5884;15
17;940.649;4
17;71.7041;8
17;968.863;3
17;3918.86;5
17;110.195;11
17;2491.66;3
17;249.354;6
17;266.025;2
17;69.0277;5
17;9050.79;6
17;824.621;8
17;107.26;9
17;82.4427;9
17;14503.1;5
17;508.139;1
17;545.177;12
17;253.755;7
17;1586.44;6
17;64.8326;10
17;961.11;7
17;70.1238;6
17;4959.39;2
17;8715.48;4
17;555.934;6
17;1317.77;6
17;104.265;7
17;781.511;5
17;131.582;9
17;144.377;11
17;75.2071;4
17;126.419;5
17;1114.56;7
17;5410.48;3
17;1144.24;1
17;70.5141;6
17;4212.01;4
17;77.411;11
17;7266.2;6
17;85.1973;8
17;1022.95;10
17;104.712;4
17;98.8694;2
17;277.96;8
17;2552.77;5
17;144.075;4
17;100.905;5
17;1702.37;6
17;1376.68;11
17;65.7573;11
17;55.2349;1
17;86.7135;3
17;256.863;4
17;1278.17;2
17;55.555;4
17;72.0534;7
17;80.3417;9
17;187.033;4
17;71.2226;4
17;70.2465;12
17;955.616;5
17;249.038;9
17;92.7527;4
17;83.1827;11
17;88.9088;6
17;109.004;6
18;5701.79;4
18;342.121;3
18;190.608;10
18;101.813;9
18;84.9457;7
18;697.594;6
18;1714.95;10
18;900.772;2
18;9788.74;3
18;333.2;9
18;87818.6;4
18;86.0497;10
18;88.1428;8
18;969.28;10
18;6700.69;5
18;4073.98;1
18;65.0653;10
18;126.364;11
18;102.707;7
18;219.911;6
18;74.2819;7
18;106.173;8
18;155.821;5
18;161.746;2
18;4632.94;9
18;76.4054;4
18;1339.98;4
18;382.629;7
18;335.733;5
18;72.8082;10
18;5818.02;9
18;1962.07;13
18;4446.6;5
18;159833;3
18;103.668;4
18;87.8741;10
18;175.95;9
18;79.8457;12
18;84.2684;10
18;150.807;5
18;85.9721;11
18;89854.9;5
18;75.6507;5
18;249.903;9
18;18357.6;5
18;125.615;11
18;3800.05;4
18;506.728;4
18;245.166;8
18;8102.09;5
18;204.617;1
18;1135.3;3
18;1605.16;4
18;70.9231;4
18;4992.94;8
18;131.642;8
18;98.4307;7
18;4249.7;3
18;713.189;6
18;2142.16;6
18;1188.11;4
18;69.2969;5
18;20134.4;4
18;99.3943;8
18;6185.49;5
18;220.533;7
18;4238.81;4
18;601.134;6
18;64221.4;7
18;137.799;11
18;2138.72;3
18;207.463;3
18;1513.68;3
18;847.778;9
18;94.5069;7
18;38827.2;9
18;82.1322;11
18;106.145;1
18;186.298;6
18;87.5764;9
18;96.5992;3
18;77.1216;5
18;82.4554;9
18;67.2095;7
18;1221.69;4
18;74.8915;5
18;90.0506;10
18;21712.5;8
18;90.761;4
18;1193.14;3
18;280.839;6
18;384.181;10
18;72.7557;3
18;362.403;2
18;69.2994;12
18;541.668;10
18;85.4108;11
18;86.6551;4
18;1707.08;7
18;2988.8;3
19;1030.38;4
19;265.758;2
19;23765.1;4
19;72.4071;8
19;156.432;7
19;53667.7;1
19;405.017;8
19;2869.34;3
19;11108.1;8
19;39061.3;10
19;16512.1;7
19;10084.3;9
19;593.423;6
19;77.9946;10
19;1376.89;8
19;184.897;6
19;199.686;6
19;84.2856;10
19;129.382;1
19;1048.02;6
19;708.213;3
19;413.266;8
19;115.551;6
19;1466.2;8
19;85.3682;12
19;31455.3;1
19;128.175;5
19;20373.3;3
19;254.698;8
19;239.018;3
19;30829.5;7
19;263.798;6
19;130.19;7
19;4034.65;3
19;6422.17;8
19;48668;7
19;164.32;5
19;3296.47;7
19;292.442;8
19;84.0852;7
19;5596.69;7
19;25610.1;7
19;394.218;9
19;73.7938;11
19;85.1237;15
19;1662.8;3
19;74.0063;9
19;9708.09;10
19;365.751;1
19;2811.51;2
19;25490.9;2
19;84.2041;4
19;20618.5;9
19;398.952;5
19;1886.6;4
19;522.556;10
19;99.4816;4
19;691.498;2
19;167.788;12
19;12253.7;11
19;146237;0
19;286.693;10
19;779.256;8
19;113.17;7
19;92.8745;9
19;2158.59;7
19;3123.99;7
19;111.625;8
19;515.384;4
19;6856.19;2
19;41396.8;5
19;130.162;5
19;117.632;7
19;1519.13;8
19;135.78;7
19;40600.7;5
19;104.939;3
19;134.643;8
19;907.856;7
19;86.3167;7
19;346574;6
19;64.5887;8
19;155.277;4
19;222.252;9
19;463.369;7
19;4763.78;4
19;417.587;4
19;86.0109;8
19;105.087;5
19;351.969;5
19;111641;9
19;196120;9
19;1616.29;10
19;285.71;3
19;567.708;5
19;78.7324;0
19;85.9272;11
19;2624.74;4
19;2089.36;1
19;4238.44;5
20;13238.2;12
20;68.1795;6
20;1712.59;5
20;133.459;8
20;164717;4
20;1245.16;5
20;2999.91;6
20;125.801;6
20;805.017;3
20;206.403;12
20;131.506;4
20;7307.23;3
20;630.378;11
20;107.057;7
20;40528.7;7
20;3347.47;4
20;1981.8;8
20;28210.8;8
20;99.5916;12
20;87.2268;8
20;1450.09;0
20;83.8885;4
20;22647.1;10
20;228.413;5
20;55310.5;10
20;1057.4;12
20;81.3205;12
20;92.916;6
20;1412.39;10
20;143.481;7
20;375.406;5
20;2535.99;2
20;82.3396;4
20;85.4052;9
20;79.8028;3
20;207.207;10
20;90.2375;7
20;76.2289;7
20;1107.59;3
20;739.535;9
20;1292.48;5
20;172.4;6
20;70.1139;6
20;1517.76;4
20;149.529;6
20;1433.26;3
20;840.654;9
20;199.238;3
20;86.6364;11
20;16069.6;13
20;285471;10
20;906.073;9
20;101.887;4
20;6176.71;2
20;318.448;5
20;154.507;8
20;208.708;10
20;766.727;2
20;173.853;6
20;9778.55;7
20;95.5165;7
20;96774.5;3
20;2198.96;8
20;22606;4
20;1159.58;10
20;91.3468;8
20;248.139;10
20;5308.14;7
20;155.95;6
20;158.978;4
20;675.168;8
20;294.239;5
20;123.78;8
20;1450.48;3
20;159.291;7
20;1196.49;4
20;1443.72;8
20;89.2403;2
20;14653.4;1
20;99.4728;13
20;125.519;6
20;87.1123;4
20;97.7409;9
20;5224.38;6
20;259.458;11
20;354.5;5
20;228.937;6
20;152865;6
20;560.624;6
20;94.1618;6
20;6037.2;11
20;1229.3;10
20;346.348;8
20;121.89;10
20;235.166;6
20;196.822;11
20;180254;3
20;1101.27;2
20;2067.88;10
20;4360.24;9
