n_places;milliseconds;milliseconds_n_at_once;valid_transitions
17;72.0913;78.3049;9
17;70.9045;70.9395;9
17;77.4982;77.0663;18
17;76.2199;68.0204;11
17;70.2258;67.9117;8
17;65.3305;65.2781;16
17;77.0025;77.027;17
17;83.9074;72.5329;4
17;76.4691;76.5148;8
17;153.358;714.354;5
17;54.947;54.8727;3
17;86.0097;82.7766;7
17;65.6861;65.674;6
17;97.1531;73.2383;5
17;102.739;102.827;10
17;211.22;204.028;1
18;89.5012;89.3448;5
18;95.5041;96.7146;12
18;75.4621;73.9606;11
18;123.039;122.974;2
18;217.254;162.334;15
18;78.3951;78.3397;32
18;74.4102;74.4014;3
18;114.772;105.197;18
18;102.639;163.671;12
18;85.5654;85.4471;6
18;130.079;186.365;10
18;83.7836;84.8931;11
18;116.128;107.981;4
18;90.1886;90.2;10
18;83.3094;83.1751;21
18;83.7822;83.7647;25
18;84.1736;84.6876;10
18;74.4615;82.4345;21
18;130.415;106.576;14
18;96.9882;93.668;10
18;77.6086;77.5306;8
18;149.029;169.361;23
18;80.1827;92.3859;7
18;89.5381;380.441;5
18;78.8456;78.7744;17
18;163.957;230.612;8
18;90.8805;181.298;6
18;103.418;103.369;11
18;99.9289;99.8907;15
18;117.405;117.359;10
18;338.994;2864.04;8
18;102.624;113.542;8
18;109.397;153.236;5
18;93.356;93.3165;28
18;89.3878;157.802;5
18;98.9301;89.9799;11
18;82.6834;82.6152;10
18;80.1882;80.0879;32
18;63.4748;63.3854;4
18;852.182;3218.98;25
18;81.1298;112.442;9
18;89.1656;89.5206;14
18;140.037;80.0755;7
18;93.8844;107.624;3
18;442.392;194.412;7
18;35914;47944.4;3
18;79.0167;78.3743;19
18;81.7213;96.3283;22
18;97.6784;96.7721;12
18;1077.48;148.243;16
18;67.2698;67.296;13
18;73.5638;73.5095;8
18;316.1;765.436;11
18;94.5489;102.57;12
18;75.2954;72.5537;31
18;97.5514;97.4652;10
18;99.7576;88.8609;17
18;105.616;121.307;15
18;400.535;977.671;18
18;111.223;112.459;5
18;126.639;120.931;7
18;14549;142.344;10
18;134.54;131.004;20
18;171.032;366.952;11
18;121.726;128.514;8
18;80.8908;80.9132;18
18;141.647;259.732;4
18;67.3598;65.083;0
18;133.794;114.518;6
18;208.105;166.248;12
18;85.3659;85.3168;14
18;285.05;120.78;11
18;447.12;449.987;7
18;78.4436;79.3863;11
18;83.5835;84.3776;12
18;90.5547;89.4504;6
18;729.743;141.98;0
18;98.8169;98.6608;17
18;150.163;150.1;18
18;83.0937;110.757;11
18;78.137;78.047;11
18;190.866;536.585;7
18;86.4706;86.358;2
18;106.395;131.891;6
18;80.6016;80.4771;27
18;73.1057;73.1169;12
18;78.6711;78.5612;3
18;91.1527;104.418;27
18;208.627;2309.97;5
18;128.005;117.815;8
18;85.7771;85.79;38
18;82.6427;80.3682;6
18;65.2442;66.3229;5
18;73.1847;138.791;10
18;138.866;138.024;10
18;65.0524;64.6842;0
18;83.3316;75.8062;16
18;96.2715;96.2094;15
18;76.3148;76.2504;6
18;84.4906;84.3869;17
19;95.4621;95.9342;7
19;111.92;102.794;11
19;103.038;140.519;8
19;78.4344;74.4905;10
19;68.5634;68.4094;21
19;90.1561;90.1436;21
19;101.264;103.823;14
19;85.9586;76.8304;17
19;87.7716;89.761;22
19;80.5368;80.6354;12
19;95.1905;94.3333;12
19;124.962;394.002;8
19;101.607;100.643;6
19;116.245;116.126;4
19;283.068;361.173;8
19;81.9389;82.5924;19
19;934.396;795.131;3
19;83.4435;77.7411;7
19;93.1158;97.427;11
19;77.3599;77.8342;13
19;73.1822;76.2808;10
19;97.3624;120.849;14
19;75.4709;75.3872;28
19;497.119;936.248;4
19;108.727;106.7;9
19;84.714;147.878;14
19;78.3771;75.8897;11
19;2487.12;2849.33;9
19;516.878;201.802;5
19;103.979;136.004;5
19;1124.01;1120.6;4
19;88.3365;88.2166;8
19;100.529;100.218;9
19;120.546;231.288;11
19;124.821;124.693;10
19;243.248;516.704;6
19;80.9875;80.6568;7
19;87.313;87.4676;20
19;105.558;157.921;11
19;87.0502;87.9515;12
19;227.599;152.806;8
19;76.7413;76.6488;11
19;125.171;195.505;1
19;76.8681;76.6279;21
19;140.946;107.968;7
19;81.6759;84.9979;11
19;183.476;443.222;8
19;92.9233;90.1586;3
19;74.4486;76.3483;0
19;423.222;172.791;6
19;211.847;389.054;15
19;98.4192;99.7392;10
19;92.9378;462.189;9
19;66.6141;66.1909;2
19;925.703;1265.92;2
19;209.769;206.611;4
19;93.685;94.143;23
19;150.282;98.2157;10
19;72.3749;72.4248;7
19;139.427;143.523;2
19;115.027;1499.4;11
19;102.162;101.37;14
19;68.1648;87.7878;10
19;187.313;201.261;16
19;109.69;118.985;10
19;77.1509;81.7305;31
19;80.6042;84.5126;3
19;83.0398;83.8946;31
19;136.06;139.99;19
19;223.687;221.342;12
19;113.667;166.853;4
19;129.967;142.73;17
19;85.7304;77.4523;0
19;89.421;90.528;3
19;91.5193;138.499;5
19;107.956;107.607;6
19;452.171;210.352;13
19;78.8572;78.7978;8
19;309.233;357.349;6
19;95.1341;95.0796;8
19;74.251;74.2239;9
19;95.1542;130.327;5
19;79.8743;79.7816;6
19;78.3063;78.3543;3
19;89.8328;91.8741;9
19;84.2897;81.7861;14
19;112.386;754.596;8
19;91.6175;91.5058;7
19;80.473;78.7752;9
19;123.059;146.681;16
19;81.4638;89.8919;6
19;186.16;145.766;12
19;83.9193;278.012;8
19;114.589;147.144;10
19;98.8863;99.7804;14
19;170.822;1465.85;9
19;100.328;83.3525;6
19;84.2094;83.7609;24
19;116.649;111.815;1
19;119.522;237.309;9
20;344.162;799.553;6
20;149.552;264.698;5
20;62.4942;66.4921;9
20;72.3352;72.2694;23
20;78.7272;78.6395;11
20;1024.21;3280.39;15
20;243.459;219.244;10
20;94.499;94.8703;23
20;88.8562;86.6845;5
20;99.2897;99.7962;16
20;184.037;183.821;4
20;1057.93;107.064;15
20;173.621;173.517;10
20;164.728;90.3522;19
20;78.7806;78.0183;17
20;97.4895;97.3835;10
20;102.432;118.804;17
20;320.053;289.868;19
