n_places;milliseconds;valid_transitions
18;248.131;4
18;106.883;1
18;671.976;2
18;200.837;8
18;1496.21;6
18;275.393;2
18;43333.7;4
18;171.132;6
18;191.782;4
18;147.628;14
18;897.234;8
18;2836.66;3
18;94.5662;4
18;143.76;3
18;446.747;4
19;93.7499;10
19;151.966;9
19;806.765;6
19;1414.23;8
19;114.871;13
19;4695.16;10
19;604.153;7
19;5766.41;3
19;62515.9;8
19;1025.7;5
19;117.771;5
19;139.787;3
19;4967.11;6
19;453.503;2
19;2362.59;6
19;189.448;6
19;111.137;3
19;1753.66;4
19;580.541;5
19;100.444;12
19;717.49;7
19;234531;8
19;11574.7;5
19;127.765;7
19;741.255;5
19;121.73;4
19;179.464;2
19;330.925;3
19;273.75;2
19;107.392;4
19;137.636;13
19;199.633;11
19;3930.99;7
19;728.487;7
19;147.977;11
19;3742.63;8
19;134.423;7
19;31139.4;1
19;3640.68;5
19;175.78;6
19;417.885;10
19;1196.72;5
19;124.411;12
19;81.8198;7
19;20634.9;6
19;1468.81;9
19;108.114;9
19;216.383;10
19;4817.87;10
19;3454.46;9
19;1436.38;9
19;187.674;3
19;120.983;8
19;649.481;7
19;162.645;10
19;801.709;5
19;2730.51;5
19;6698.43;1
19;704.562;8
19;243.574;4
19;1070.11;7
19;411.098;3
19;549.003;9
19;404.71;3
19;151.36;6
19;251.305;8
19;238.283;11
19;1383.86;5
19;752.793;10
19;158.521;3
19;139.323;4
19;1194.81;11
19;148.202;4
19;149.813;10
19;2744.56;5
19;114.883;5
19;322.462;8
19;2494.23;7
19;194.883;3
19;130.44;6
19;144.623;11
19;130.472;7
19;158.223;12
19;206.19;6
19;689.693;7
19;193.535;13
19;189.708;6
19;319.657;5
19;285.226;5
19;165.781;5
19;150.544;12
19;182.562;10
19;146.471;3
19;218.01;6
19;122.494;6
19;63042.9;7
19;149.548;5
19;1719.27;6
19;132.029;7
19;5991.85;3
20;11765.8;6
20;147.802;9
20;144.669;3
20;230.526;6
20;28190.7;4
20;125.074;8
20;12054.2;4
20;1543.95;7
20;282.035;3
20;2228.15;10
20;17706.3;4
20;161.992;11
20;2979.79;3
20;734.476;6
20;153.324;7
20;4027.65;9
20;179.609;6
20;210.853;8
20;2727.63;10
20;19777;3
20;140.525;10
20;30177.1;2
20;266.999;3
20;413.524;8
20;133.87;5
20;186.629;12
20;14015.3;2
20;4690.97;5
20;17293.3;8
20;456.192;9
20;1591.78;3
20;98.8083;4
20;150.491;5
20;114.663;8
20;107.605;7
20;265.743;7
20;8638.32;6
20;119.476;11
20;937.929;10
20;126.733;6
20;240.328;10
20;864.471;3
20;129.562;14
20;1896.73;5
20;278.528;5
20;1622.16;2
20;2897.64;4
20;797.5;10
20;167.538;4
20;10133;7
20;112.718;2
20;162.356;9
20;186.273;6
20;956.704;3
20;1943.56;5
20;886.476;12
20;124.209;6
20;147.644;8
20;317.5;13
20;84476.2;5
20;148960;6
20;4615.2;4
20;1413.52;9
20;222.215;11
20;160.777;3
20;186.324;7
20;137.507;14
20;107.242;10
20;334.103;5
20;1046.29;5
20;3351.93;9
20;239.401;8
20;114.076;2
20;111.398;10
20;5184.08;5
20;3926.33;6
20;1463.65;7
20;109.037;3
20;166159;3
20;488.883;9
20;14301.4;8
20;659.821;8
20;113.543;7
20;7920.17;5
20;177.291;7
20;261.233;7
20;448.456;5
20;146.931;6
20;17592.4;4
20;266.291;9
20;99914.6;4
20;136.06;4
20;402.199;6
20;109.996;8
20;219.367;8
20;381.527;12
20;159.248;5
20;147.635;7
20;228.71;3
20;189.826;10
